date,portfolio_value,capital,withdrawn,total_value,cot_stance,cot_composite,peak,drawdown,returns
2022-02-11,68340.24491500854,34240.529079437256,28282.37335205078,96622.61826705933,NEUTRAL,0,103858.29907608032,-6.966877826220297,0.00016944436778176808
2022-02-14,67823.69552993774,34240.529079437256,28282.37335205078,96106.06888198853,NEUTRAL,0,103858.29907608032,-7.464237584338818,-0.005346050379664624
2022-02-15,67533.61054992676,33798.88619232178,28282.37335205078,95815.98390197754,NEUTRAL,0,103858.29907608032,-7.743546009945213,-0.003018383577494843
2022-02-16,67714.99487304688,33798.88619232178,28282.37335205078,95997.36822509766,NEUTRAL,0,103858.29907608032,-7.56890005027352,0.0018930486932711155
2022-02-17,67223.33779144287,33798.88619232178,28282.37335205078,95505.71114349365,NEUTRAL,0,103858.29907608032,-8.042292245194648,-0.005121568337698057
2022-02-18,67132.61835479736,33798.88619232178,28282.37335205078,95414.99170684814,NEUTRAL,0,103858.29907608032,-8.129641486856165,-0.0009498849394378173
2022-02-22,66737.25946807861,33798.88619232178,28282.37335205078,95019.6328201294,NEUTRAL,0,103858.29907608032,-8.510312930771423,-0.004143571986396477
2022-02-23,65484.57068634033,32785.6251373291,28282.37335205078,93766.94403839111,NEUTRAL,0,103858.29907608032,-9.716464767343137,-0.013183473189268158
2022-02-24,65298.340423583984,32785.6251373291,28282.37335205078,93580.71377563477,NEUTRAL,0,103858.29907608032,-9.895776641707577,-0.001986097175995183
2022-02-25,66269.14604187012,32785.6251373291,28282.37335205078,94551.5193939209,NEUTRAL,0,103858.29907608032,-8.961036108767617,0.010373992451197855
2022-02-28,66453.82820892334,32785.6251373291,28282.37335205078,94736.20156097412,NEUTRAL,0,103858.29907608032,-8.783214818898488,0.0019532437790217294
