report_date_as_yyyy_mm_dd,SP500_Max,NASDAQ_Max,USTBOND_Min,USTBOND_Max,10Y_Max,spy_z_composite,qqq_z_composite,composite_z_score,relative_strength,spy_smi_expanding,spy_smi_rolling,qqq_smi_expanding,qqq_smi_rolling,composite_smi_expanding,composite_smi_rolling,SP500_Max_lagged,NASDAQ_Max_lagged,USTBOND_Min_lagged,USTBOND_Max_lagged,10Y_Max_lagged,spy_z_composite_lagged,qqq_z_composite_lagged,composite_z_score_lagged,relative_strength_lagged,spy_smi_expanding_lagged,spy_smi_rolling_lagged,qqq_smi_expanding_lagged,qqq_smi_rolling_lagged,composite_smi_expanding_lagged,composite_smi_rolling_lagged
2011-03-29T00:00:00.000,,,0.3698010888273589,1.4951948263570094,2.5379693722884595,,,,,,,,,,,,,0.3698010888273589,1.4951948263570094,2.5379693722884595,,,,,,,,,,
2011-04-05T00:00:00.000,,,0.3698010888273589,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,0.3698010888273589,1.4951948263570094,2.5379693722884595,,,,,,,,,,
2011-04-12T00:00:00.000,,,0.8165119501187482,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,0.3698010888273589,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-04-19T00:00:00.000,,,0.8165119501187482,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,0.8165119501187482,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-04-26T00:00:00.000,,,0.21993737882389663,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,0.8165119501187482,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-05-03T00:00:00.000,,,-0.18793814944974502,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,0.21993737882389663,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-05-10T00:00:00.000,,,-0.48315327428451543,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,-0.18793814944974502,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-05-17T00:00:00.000,,,-0.518000109181427,1.7578919779206748,2.788809762570618,,,,,,,,,,,,,-0.48315327428451543,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-05-24T00:00:00.000,,,-0.7582501911097449,1.3829960600621525,2.530215728029384,,,,,,,,,,,,,-0.518000109181427,1.7578919779206748,2.788809762570618,,,,,,,,,,
2011-05-31T00:00:00.000,,,-0.9256204806110894,1.3829960600621525,2.1966491480144255,,,,,,,,,,,,,-0.7582501911097449,1.3829960600621525,2.530215728029384,,,,,,,,,,
2011-06-07T00:00:00.000,,,-0.9500822220516959,0.21993737882389663,2.1534644229548245,,,,,,,,,,,,,-0.9256204806110894,1.3829960600621525,2.1966491480144255,,,,,,,,,,
2011-06-14T00:00:00.000,,,-0.9500822220516959,-0.18793814944974502,1.5442840083141267,,,,,,,,,,,,,-0.9500822220516959,0.21993737882389663,2.1534644229548245,,,,,,,,,,
2011-06-21T00:00:00.000,,,-1.240608512848202,-0.47799719074144764,0.3545550933959358,,,,,,,,,,,,,-0.9500822220516959,-0.18793814944974502,1.5442840083141267,,,,,,,,,,
2011-06-28T00:00:00.000,,,-1.240608512848202,-0.47799719074144764,0.13190391174082833,,,,,,,,,,,,,-1.240608512848202,-0.47799719074144764,0.3545550933959358,,,,,,,,,,
2011-07-05T00:00:00.000,,,-1.240608512848202,-0.18448862965534119,0.13190391174082833,,,,,,,,,,,,,-1.240608512848202,-0.47799719074144764,0.13190391174082833,,,,,,,,,,
2011-07-12T00:00:00.000,,,-1.240608512848202,0.21481926453722505,0.13190391174082833,,,,,,,,,,,,,-1.240608512848202,-0.18448862965534119,0.13190391174082833,,,,,,,,,,
2011-07-19T00:00:00.000,0.4493548459517321,1.294361689909189,-1.240608512848202,0.21481926453722505,0.13190391174082833,1.6070480060035375,2.452054849960994,2.0295514279822657,0.845006843957457,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.240608512848202,0.21481926453722505,0.13190391174082833,,,,,,,,,,
2011-07-26T00:00:00.000,0.4493548459517321,1.294361689909189,-1.311952823981199,0.21481926453722505,0.13190391174082833,1.6783923171365345,2.5233991610939914,2.1008957391152627,0.845006843957457,0.0356721555664985,0.0356721555664985,0.03567215556649872,0.03567215556649872,0.035672155566498276,0.035672155566498276,0.4493548459517321,1.294361689909189,-1.240608512848202,0.21481926453722505,0.13190391174082833,1.6070480060035375,2.452054849960994,2.0295514279822657,0.845006843957457,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-02T00:00:00.000,0.4493548459517321,1.294361689909189,-1.311952823981199,0.21481926453722505,0.13190391174082833,1.6783923171365345,2.5233991610939914,2.1008957391152627,0.845006843957457,0.0,0.0,0.0,0.0,0.0,0.0,0.4493548459517321,1.294361689909189,-1.311952823981199,0.21481926453722505,0.13190391174082833,1.6783923171365345,2.5233991610939914,2.1008957391152627,0.845006843957457,0.0356721555664985,0.0356721555664985,0.03567215556649872,0.03567215556649872,0.035672155566498276,0.035672155566498276
2011-08-09T00:00:00.000,1.7638473111834454,1.294361689909189,-1.311952823981199,0.21481926453722505,0.13190391174082833,2.9928847823682476,2.5233991610939914,2.7581419717311193,-0.4694856212742564,1.3144924652317131,1.3144924652317131,0.0,0.0,0.6572462326158566,0.6572462326158566,0.4493548459517321,1.294361689909189,-1.311952823981199,0.21481926453722505,0.13190391174082833,1.6783923171365345,2.5233991610939914,2.1008957391152627,0.845006843957457,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-16T00:00:00.000,2.8711174607279926,2.3595449366783985,-1.311952823981199,0.21481926453722505,-0.15722530095715911,3.811025719214808,3.2994531951652135,3.5552394571900106,-0.5115725240495941,2.1326334020782736,2.1326334020782736,0.7760540340712221,0.7760540340712221,1.4543437180747478,1.4543437180747478,1.7638473111834454,1.294361689909189,-1.311952823981199,0.21481926453722505,0.13190391174082833,2.9928847823682476,2.5233991610939914,2.7581419717311193,-0.4694856212742564,1.3144924652317131,1.3144924652317131,0.0,0.0,0.6572462326158566,0.6572462326158566
